"","Location","Calendar.Year","Calendar.Month","Calendar.Day","Trading.Interval","AirTemperature"
"1","Perth",2018,1,1,2018-01-01,23.2666666666667
"2","Perth",2018,1,1,2018-01-01 00:30:00,24.5333333333333
"3","Perth",2018,1,1,2018-01-01 01:00:00,25.8
"4","Perth",2018,1,1,2018-01-01 01:30:00,26.9
"5","Perth",2018,1,1,2018-01-01 02:00:00,28
"6","Perth",2018,1,1,2018-01-01 02:30:00,29.1
"7","Perth",2018,1,1,2018-01-01 03:00:00,30.2
"8","Perth",2018,1,1,2018-01-01 03:30:00,31.05
"9","Perth",2018,1,1,2018-01-01 04:00:00,31.9
"10","Perth",2018,1,1,2018-01-01 04:30:00,32.7
"11","Perth",2018,1,1,2018-01-01 05:00:00,33.5
"12","Perth",2018,1,1,2018-01-01 05:30:00,32.8166666666667
"13","Perth",2018,1,1,2018-01-01 06:00:00,32.1333333333333
"14","Perth",2018,1,1,2018-01-01 06:30:00,32.0666666666667
"15","Perth",2018,1,1,2018-01-01 07:00:00,32
"16","Perth",2018,1,1,2018-01-01 07:30:00,31.25
"17","Perth",2018,1,1,2018-01-01 08:00:00,30.5
"18","Perth",2018,1,1,2018-01-01 08:30:00,30.3
"19","Perth",2018,1,1,2018-01-01 09:00:00,30.1
"20","Perth",2018,1,1,2018-01-01 09:30:00,29.35
"21","Perth",2018,1,1,2018-01-01 10:00:00,28.6
"22","Perth",2018,1,1,2018-01-01 10:30:00,27.55
"23","Perth",2018,1,1,2018-01-01 11:00:00,26.5
"24","Perth",2018,1,1,2018-01-01 11:30:00,25.5833333333333
"25","Perth",2018,1,1,2018-01-01 12:00:00,24.6666666666667
"26","Perth",2018,1,1,2018-01-01 12:30:00,24.3833333333333
"27","Perth",2018,1,1,2018-01-01 13:00:00,24.1
"28","Perth",2018,1,1,2018-01-01 13:30:00,23.8
"29","Perth",2018,1,1,2018-01-01 14:00:00,23.5
"30","Perth",2018,1,1,2018-01-01 14:30:00,22.7166666666667
"31","Perth",2018,1,1,2018-01-01 15:00:00,21.9333333333333
"32","Perth",2018,1,1,2018-01-01 15:30:00,20.3333333333333
"33","Perth",2018,1,1,2018-01-01 16:00:00,18.7333333333333
"34","Perth",2018,1,1,2018-01-01 16:30:00,20.3666666666667
"35","Perth",2018,1,1,2018-01-01 17:00:00,22
"36","Perth",2018,1,1,2018-01-01 17:30:00,22.5
"37","Perth",2018,1,1,2018-01-01 18:00:00,23
"38","Perth",2018,1,1,2018-01-01 18:30:00,22.5
"39","Perth",2018,1,1,2018-01-01 19:00:00,22
"40","Perth",2018,1,1,2018-01-01 19:30:00,21.5
"41","Perth",2018,1,1,2018-01-01 20:00:00,21
"42","Perth",2018,1,1,2018-01-01 20:30:00,20.5666666666667
"43","Perth",2018,1,1,2018-01-01 21:00:00,20.1333333333333
"44","Perth",2018,1,1,2018-01-01 21:30:00,20.5
"45","Perth",2018,1,1,2018-01-01 22:00:00,20.8666666666667
"46","Perth",2018,1,1,2018-01-01 22:30:00,21.6833333333333
"47","Perth",2018,1,1,2018-01-01 23:00:00,22.5
"48","Perth",2018,1,1,2018-01-01 23:30:00,23.5833333333333
"49","Perth",2018,1,2,2018-01-02,24.6666666666667
"50","Perth",2018,1,2,2018-01-02 00:30:00,26.35
"51","Perth",2018,1,2,2018-01-02 01:00:00,28.0333333333333
"52","Perth",2018,1,2,2018-01-02 01:30:00,29.5166666666667
"53","Perth",2018,1,2,2018-01-02 02:00:00,31
"54","Perth",2018,1,2,2018-01-02 02:30:00,32.15
"55","Perth",2018,1,2,2018-01-02 03:00:00,33.3
"56","Perth",2018,1,2,2018-01-02 03:30:00,34.25
"57","Perth",2018,1,2,2018-01-02 04:00:00,35.2
"58","Perth",2018,1,2,2018-01-02 04:30:00,36.1
"59","Perth",2018,1,2,2018-01-02 05:00:00,37
"60","Perth",2018,1,2,2018-01-02 05:30:00,37.2666666666667
"61","Perth",2018,1,2,2018-01-02 06:00:00,37.5333333333333
"62","Perth",2018,1,2,2018-01-02 06:30:00,37
"63","Perth",2018,1,2,2018-01-02 07:00:00,36.4666666666667
"64","Perth",2018,1,2,2018-01-02 07:30:00,36.4833333333333
"65","Perth",2018,1,2,2018-01-02 08:00:00,36.5
"66","Perth",2018,1,2,2018-01-02 08:30:00,36.55
"67","Perth",2018,1,2,2018-01-02 09:00:00,36.6
"68","Perth",2018,1,2,2018-01-02 09:30:00,36.0666666666667
"69","Perth",2018,1,2,2018-01-02 10:00:00,35.5333333333333
"70","Perth",2018,1,2,2018-01-02 10:30:00,34.5166666666667
"71","Perth",2018,1,2,2018-01-02 11:00:00,33.5
"72","Perth",2018,1,2,2018-01-02 11:30:00,32.5166666666667
"73","Perth",2018,1,2,2018-01-02 12:00:00,31.5333333333333
"74","Perth",2018,1,2,2018-01-02 12:30:00,30.55
"75","Perth",2018,1,2,2018-01-02 13:00:00,29.5666666666667
"76","Perth",2018,1,2,2018-01-02 13:30:00,29.0333333333333
"77","Perth",2018,1,2,2018-01-02 14:00:00,28.5
"78","Perth",2018,1,2,2018-01-02 14:30:00,27.5166666666667
"79","Perth",2018,1,2,2018-01-02 15:00:00,26.5333333333333
"80","Perth",2018,1,2,2018-01-02 15:30:00,25.8333333333333
"81","Perth",2018,1,2,2018-01-02 16:00:00,25.1333333333333
"82","Perth",2018,1,2,2018-01-02 16:30:00,24.3166666666667
"83","Perth",2018,1,2,2018-01-02 17:00:00,23.5
"84","Perth",2018,1,2,2018-01-02 17:30:00,22.9166666666667
"85","Perth",2018,1,2,2018-01-02 18:00:00,22.3333333333333
"86","Perth",2018,1,2,2018-01-02 18:30:00,21.6166666666667
"87","Perth",2018,1,2,2018-01-02 19:00:00,20.9
"88","Perth",2018,1,2,2018-01-02 19:30:00,20.95
"89","Perth",2018,1,2,2018-01-02 20:00:00,21
"90","Perth",2018,1,2,2018-01-02 20:30:00,20.3
"91","Perth",2018,1,2,2018-01-02 21:00:00,19.6
"92","Perth",2018,1,2,2018-01-02 21:30:00,20.2166666666667
"93","Perth",2018,1,2,2018-01-02 22:00:00,20.8333333333333
"94","Perth",2018,1,2,2018-01-02 22:30:00,22.6666666666667
"95","Perth",2018,1,2,2018-01-02 23:00:00,24.5
"96","Perth",2018,1,2,2018-01-02 23:30:00,25.6666666666667
"97","Perth",2018,1,3,2018-01-03,26.8333333333333
"98","Perth",2018,1,3,2018-01-03 00:30:00,27.65
"99","Perth",2018,1,3,2018-01-03 01:00:00,28.4666666666667
"100","Perth",2018,1,3,2018-01-03 01:30:00,28.9833333333333
"101","Perth",2018,1,3,2018-01-03 02:00:00,29.5
"102","Perth",2018,1,3,2018-01-03 02:30:00,29.75
"103","Perth",2018,1,3,2018-01-03 03:00:00,30
"104","Perth",2018,1,3,2018-01-03 03:30:00,29.6166666666667
"105","Perth",2018,1,3,2018-01-03 04:00:00,29.2333333333333
"106","Perth",2018,1,3,2018-01-03 04:30:00,29.1166666666667
"107","Perth",2018,1,3,2018-01-03 05:00:00,29
"108","Perth",2018,1,3,2018-01-03 05:30:00,29
"109","Perth",2018,1,3,2018-01-03 06:00:00,29
"110","Perth",2018,1,3,2018-01-03 06:30:00,28.7666666666667
"111","Perth",2018,1,3,2018-01-03 07:00:00,28.5333333333333
"112","Perth",2018,1,3,2018-01-03 07:30:00,28.2666666666667
"113","Perth",2018,1,3,2018-01-03 08:00:00,28
"114","Perth",2018,1,3,2018-01-03 08:30:00,27.9333333333333
"115","Perth",2018,1,3,2018-01-03 09:00:00,27.8666666666667
"116","Perth",2018,1,3,2018-01-03 09:30:00,27.75
"117","Perth",2018,1,3,2018-01-03 10:00:00,27.6333333333333
"118","Perth",2018,1,3,2018-01-03 10:30:00,26.3166666666667
"119","Perth",2018,1,3,2018-01-03 11:00:00,25
"120","Perth",2018,1,3,2018-01-03 11:30:00,24.25
"121","Perth",2018,1,3,2018-01-03 12:00:00,23.5
"122","Perth",2018,1,3,2018-01-03 12:30:00,22.7833333333333
"123","Perth",2018,1,3,2018-01-03 13:00:00,22.0666666666667
"124","Perth",2018,1,3,2018-01-03 13:30:00,22.0333333333333
"125","Perth",2018,1,3,2018-01-03 14:00:00,22
"126","Perth",2018,1,3,2018-01-03 14:30:00,20.7666666666667
"127","Perth",2018,1,3,2018-01-03 15:00:00,19.5333333333333
"128","Perth",2018,1,3,2018-01-03 15:30:00,19.2666666666667
"129","Perth",2018,1,3,2018-01-03 16:00:00,19
"130","Perth",2018,1,3,2018-01-03 16:30:00,18.5
"131","Perth",2018,1,3,2018-01-03 17:00:00,18
"132","Perth",2018,1,3,2018-01-03 17:30:00,17.2833333333333
"133","Perth",2018,1,3,2018-01-03 18:00:00,16.5666666666667
"134","Perth",2018,1,3,2018-01-03 18:30:00,16.1
"135","Perth",2018,1,3,2018-01-03 19:00:00,15.6333333333333
"136","Perth",2018,1,3,2018-01-03 19:30:00,15.3166666666667
"137","Perth",2018,1,3,2018-01-03 20:00:00,15
"138","Perth",2018,1,3,2018-01-03 20:30:00,14.9666666666667
"139","Perth",2018,1,3,2018-01-03 21:00:00,14.9333333333333
"140","Perth",2018,1,3,2018-01-03 21:30:00,16.2833333333333
"141","Perth",2018,1,3,2018-01-03 22:00:00,17.6333333333333
"142","Perth",2018,1,3,2018-01-03 22:30:00,20.0666666666667
"143","Perth",2018,1,3,2018-01-03 23:00:00,22.5
"144","Perth",2018,1,3,2018-01-03 23:30:00,22.9833333333333
"145","Perth",2018,1,4,2018-01-04,23.4666666666667
"146","Perth",2018,1,4,2018-01-04 00:30:00,24.3666666666667
"147","Perth",2018,1,4,2018-01-04 01:00:00,25.2666666666667
"148","Perth",2018,1,4,2018-01-04 01:30:00,26.3833333333333
"149","Perth",2018,1,4,2018-01-04 02:00:00,27.5
"150","Perth",2018,1,4,2018-01-04 02:30:00,28.3333333333333
"151","Perth",2018,1,4,2018-01-04 03:00:00,29.1666666666667
"152","Perth",2018,1,4,2018-01-04 03:30:00,29.65
"153","Perth",2018,1,4,2018-01-04 04:00:00,30.1333333333333
"154","Perth",2018,1,4,2018-01-04 04:30:00,29.8166666666667
"155","Perth",2018,1,4,2018-01-04 05:00:00,29.5
"156","Perth",2018,1,4,2018-01-04 05:30:00,29.6166666666667
"157","Perth",2018,1,4,2018-01-04 06:00:00,29.7333333333333
"158","Perth",2018,1,4,2018-01-04 06:30:00,30.3666666666667
"159","Perth",2018,1,4,2018-01-04 07:00:00,31
"160","Perth",2018,1,4,2018-01-04 07:30:00,31
"161","Perth",2018,1,4,2018-01-04 08:00:00,31
"162","Perth",2018,1,4,2018-01-04 08:30:00,30.6
"163","Perth",2018,1,4,2018-01-04 09:00:00,30.2
"164","Perth",2018,1,4,2018-01-04 09:30:00,29.3666666666667
"165","Perth",2018,1,4,2018-01-04 10:00:00,28.5333333333333
"166","Perth",2018,1,4,2018-01-04 10:30:00,27.2666666666667
"167","Perth",2018,1,4,2018-01-04 11:00:00,26
"168","Perth",2018,1,4,2018-01-04 11:30:00,24.85
"169","Perth",2018,1,4,2018-01-04 12:00:00,23.7
"170","Perth",2018,1,4,2018-01-04 12:30:00,23.1833333333333
"171","Perth",2018,1,4,2018-01-04 13:00:00,22.6666666666667
"172","Perth",2018,1,4,2018-01-04 13:30:00,21.8333333333333
"173","Perth",2018,1,4,2018-01-04 14:00:00,21
"174","Perth",2018,1,4,2018-01-04 14:30:00,19.65
"175","Perth",2018,1,4,2018-01-04 15:00:00,18.3
"176","Perth",2018,1,4,2018-01-04 15:30:00,17
"177","Perth",2018,1,4,2018-01-04 16:00:00,15.7
"178","Perth",2018,1,4,2018-01-04 16:30:00,14.85
"179","Perth",2018,1,4,2018-01-04 17:00:00,14
"180","Perth",2018,1,4,2018-01-04 17:30:00,14.1666666666667
"181","Perth",2018,1,4,2018-01-04 18:00:00,14.3333333333333
"182","Perth",2018,1,4,2018-01-04 18:30:00,14.0166666666667
"183","Perth",2018,1,4,2018-01-04 19:00:00,13.7
"184","Perth",2018,1,4,2018-01-04 19:30:00,13.6
"185","Perth",2018,1,4,2018-01-04 20:00:00,13.5
"186","Perth",2018,1,4,2018-01-04 20:30:00,13.25
"187","Perth",2018,1,4,2018-01-04 21:00:00,13
"188","Perth",2018,1,4,2018-01-04 21:30:00,14.0333333333333
"189","Perth",2018,1,4,2018-01-04 22:00:00,15.0666666666667
"190","Perth",2018,1,4,2018-01-04 22:30:00,17.0333333333333
"191","Perth",2018,1,4,2018-01-04 23:00:00,19
"192","Perth",2018,1,4,2018-01-04 23:30:00,20.6
"193","Perth",2018,1,5,2018-01-05,22.2
"194","Perth",2018,1,5,2018-01-05 00:30:00,23.7333333333333
"195","Perth",2018,1,5,2018-01-05 01:00:00,25.2666666666667
"196","Perth",2018,1,5,2018-01-05 01:30:00,25.6333333333333
"197","Perth",2018,1,5,2018-01-05 02:00:00,26
"198","Perth",2018,1,5,2018-01-05 02:30:00,25.5333333333333
"199","Perth",2018,1,5,2018-01-05 03:00:00,25.0666666666667
"200","Perth",2018,1,5,2018-01-05 03:30:00,25.05
"201","Perth",2018,1,5,2018-01-05 04:00:00,25.0333333333333
"202","Perth",2018,1,5,2018-01-05 04:30:00,25.3916666666667
"203","Perth",2018,1,5,2018-01-05 05:00:00,25.75
"204","Perth",2018,1,5,2018-01-05 05:30:00,25.355
"205","Perth",2018,1,5,2018-01-05 06:00:00,24.96
"206","Perth",2018,1,5,2018-01-05 06:30:00,24.3466666666667
"207","Perth",2018,1,5,2018-01-05 07:00:00,23.7333333333333
"208","Perth",2018,1,5,2018-01-05 07:30:00,22.8666666666667
"209","Perth",2018,1,5,2018-01-05 08:00:00,22
"210","Perth",2018,1,5,2018-01-05 08:30:00,21.5666666666667
"211","Perth",2018,1,5,2018-01-05 09:00:00,21.1333333333333
"212","Perth",2018,1,5,2018-01-05 09:30:00,20.8833333333333
"213","Perth",2018,1,5,2018-01-05 10:00:00,20.6333333333333
"214","Perth",2018,1,5,2018-01-05 10:30:00,19.8166666666667
"215","Perth",2018,1,5,2018-01-05 11:00:00,19
"216","Perth",2018,1,5,2018-01-05 11:30:00,18.75
"217","Perth",2018,1,5,2018-01-05 12:00:00,18.5
"218","Perth",2018,1,5,2018-01-05 12:30:00,18.25
"219","Perth",2018,1,5,2018-01-05 13:00:00,18
"220","Perth",2018,1,5,2018-01-05 13:30:00,17.5
"221","Perth",2018,1,5,2018-01-05 14:00:00,17
"222","Perth",2018,1,5,2018-01-05 14:30:00,16.5666666666667
"223","Perth",2018,1,5,2018-01-05 15:00:00,16.1333333333333
"224","Perth",2018,1,5,2018-01-05 15:30:00,15.8166666666667
"225","Perth",2018,1,5,2018-01-05 16:00:00,15.5
"226","Perth",2018,1,5,2018-01-05 16:30:00,15
"227","Perth",2018,1,5,2018-01-05 17:00:00,14.5
"228","Perth",2018,1,5,2018-01-05 17:30:00,14.0333333333333
"229","Perth",2018,1,5,2018-01-05 18:00:00,13.5666666666667
"230","Perth",2018,1,5,2018-01-05 18:30:00,13.3
"231","Perth",2018,1,5,2018-01-05 19:00:00,13.0333333333333
"232","Perth",2018,1,5,2018-01-05 19:30:00,12.5166666666667
"233","Perth",2018,1,5,2018-01-05 20:00:00,12
"234","Perth",2018,1,5,2018-01-05 20:30:00,11.9166666666667
"235","Perth",2018,1,5,2018-01-05 21:00:00,11.8333333333333
"236","Perth",2018,1,5,2018-01-05 21:30:00,12.5666666666667
"237","Perth",2018,1,5,2018-01-05 22:00:00,13.3
"238","Perth",2018,1,5,2018-01-05 22:30:00,14.4
"239","Perth",2018,1,5,2018-01-05 23:00:00,15.5
"240","Perth",2018,1,5,2018-01-05 23:30:00,16.8333333333333
"241","Perth",2018,1,6,2018-01-06,18.1666666666667
"242","Perth",2018,1,6,2018-01-06 00:30:00,18.65
"243","Perth",2018,1,6,2018-01-06 01:00:00,19.1333333333333
"244","Perth",2018,1,6,2018-01-06 01:30:00,20.0666666666667
"245","Perth",2018,1,6,2018-01-06 02:00:00,21
"246","Perth",2018,1,6,2018-01-06 02:30:00,21.9166666666667
"247","Perth",2018,1,6,2018-01-06 03:00:00,22.8333333333333
"248","Perth",2018,1,6,2018-01-06 03:30:00,23.8333333333333
"249","Perth",2018,1,6,2018-01-06 04:00:00,24.8333333333333
"250","Perth",2018,1,6,2018-01-06 04:30:00,25.4166666666667
"251","Perth",2018,1,6,2018-01-06 05:00:00,26
"252","Perth",2018,1,6,2018-01-06 05:30:00,26.2166666666667
"253","Perth",2018,1,6,2018-01-06 06:00:00,26.4333333333333
"254","Perth",2018,1,6,2018-01-06 06:30:00,26.6166666666667
"255","Perth",2018,1,6,2018-01-06 07:00:00,26.8
"256","Perth",2018,1,6,2018-01-06 07:30:00,26.15
"257","Perth",2018,1,6,2018-01-06 08:00:00,25.5
"258","Perth",2018,1,6,2018-01-06 08:30:00,24.95
"259","Perth",2018,1,6,2018-01-06 09:00:00,24.4
"260","Perth",2018,1,6,2018-01-06 09:30:00,24
"261","Perth",2018,1,6,2018-01-06 10:00:00,23.6
"262","Perth",2018,1,6,2018-01-06 10:30:00,22.55
"263","Perth",2018,1,6,2018-01-06 11:00:00,21.5
"264","Perth",2018,1,6,2018-01-06 11:30:00,21.2333333333333
"265","Perth",2018,1,6,2018-01-06 12:00:00,20.9666666666667
"266","Perth",2018,1,6,2018-01-06 12:30:00,20.5333333333333
"267","Perth",2018,1,6,2018-01-06 13:00:00,20.1
"268","Perth",2018,1,6,2018-01-06 13:30:00,19.8
"269","Perth",2018,1,6,2018-01-06 14:00:00,19.5
"270","Perth",2018,1,6,2018-01-06 14:30:00,19
"271","Perth",2018,1,6,2018-01-06 15:00:00,18.5
"272","Perth",2018,1,6,2018-01-06 15:30:00,17.8
"273","Perth",2018,1,6,2018-01-06 16:00:00,17.1
"274","Perth",2018,1,6,2018-01-06 16:30:00,16.05
"275","Perth",2018,1,6,2018-01-06 17:00:00,15
"276","Perth",2018,1,6,2018-01-06 17:30:00,14.75
"277","Perth",2018,1,6,2018-01-06 18:00:00,14.5
"278","Perth",2018,1,6,2018-01-06 18:30:00,16.25
"279","Perth",2018,1,6,2018-01-06 19:00:00,18
"280","Perth",2018,1,6,2018-01-06 19:30:00,17.5
"281","Perth",2018,1,6,2018-01-06 20:00:00,17
"282","Perth",2018,1,6,2018-01-06 20:30:00,16.75
"283","Perth",2018,1,6,2018-01-06 21:00:00,16.5
"284","Perth",2018,1,6,2018-01-06 21:30:00,16.45
"285","Perth",2018,1,6,2018-01-06 22:00:00,16.4
"286","Perth",2018,1,6,2018-01-06 22:30:00,17.45
"287","Perth",2018,1,6,2018-01-06 23:00:00,18.5
"288","Perth",2018,1,6,2018-01-06 23:30:00,19.65
"289","Perth",2018,1,7,2018-01-07,20.8
"290","Perth",2018,1,7,2018-01-07 00:30:00,21.8
"291","Perth",2018,1,7,2018-01-07 01:00:00,22.8
"292","Perth",2018,1,7,2018-01-07 01:30:00,24.4
"293","Perth",2018,1,7,2018-01-07 02:00:00,26
"294","Perth",2018,1,7,2018-01-07 02:30:00,27.4333333333333
"295","Perth",2018,1,7,2018-01-07 03:00:00,28.8666666666667
"296","Perth",2018,1,7,2018-01-07 03:30:00,29.9166666666667
"297","Perth",2018,1,7,2018-01-07 04:00:00,30.9666666666667
"298","Perth",2018,1,7,2018-01-07 04:30:00,30.4833333333333
"299","Perth",2018,1,7,2018-01-07 05:00:00,30
"300","Perth",2018,1,7,2018-01-07 05:30:00,30.25
"301","Perth",2018,1,7,2018-01-07 06:00:00,30.5
"302","Perth",2018,1,7,2018-01-07 06:30:00,30.2
"303","Perth",2018,1,7,2018-01-07 07:00:00,29.9
"304","Perth",2018,1,7,2018-01-07 07:30:00,29.7
"305","Perth",2018,1,7,2018-01-07 08:00:00,29.5
"306","Perth",2018,1,7,2018-01-07 08:30:00,29.05
"307","Perth",2018,1,7,2018-01-07 09:00:00,28.6
"308","Perth",2018,1,7,2018-01-07 09:30:00,28.05
"309","Perth",2018,1,7,2018-01-07 10:00:00,27.5
"310","Perth",2018,1,7,2018-01-07 10:30:00,26.5
"311","Perth",2018,1,7,2018-01-07 11:00:00,25.5
"312","Perth",2018,1,7,2018-01-07 11:30:00,25.0166666666667
"313","Perth",2018,1,7,2018-01-07 12:00:00,24.5333333333333
"314","Perth",2018,1,7,2018-01-07 12:30:00,23.8
"315","Perth",2018,1,7,2018-01-07 13:00:00,23.0666666666667
"316","Perth",2018,1,7,2018-01-07 13:30:00,22.2833333333333
"317","Perth",2018,1,7,2018-01-07 14:00:00,21.5
"318","Perth",2018,1,7,2018-01-07 14:30:00,21.2833333333333
"319","Perth",2018,1,7,2018-01-07 15:00:00,21.0666666666667
"320","Perth",2018,1,7,2018-01-07 15:30:00,20.9
"321","Perth",2018,1,7,2018-01-07 16:00:00,20.7333333333333
"322","Perth",2018,1,7,2018-01-07 16:30:00,21.3666666666667
"323","Perth",2018,1,7,2018-01-07 17:00:00,22
"324","Perth",2018,1,7,2018-01-07 17:30:00,21.55
"325","Perth",2018,1,7,2018-01-07 18:00:00,21.1
"326","Perth",2018,1,7,2018-01-07 18:30:00,20.35
"327","Perth",2018,1,7,2018-01-07 19:00:00,19.6
"328","Perth",2018,1,7,2018-01-07 19:30:00,19.05
"329","Perth",2018,1,7,2018-01-07 20:00:00,18.5
"330","Perth",2018,1,7,2018-01-07 20:30:00,18
"331","Perth",2018,1,7,2018-01-07 21:00:00,17.5
"332","Perth",2018,1,7,2018-01-07 21:30:00,17.45
"333","Perth",2018,1,7,2018-01-07 22:00:00,17.4
"334","Perth",2018,1,7,2018-01-07 22:30:00,18.2
"335","Perth",2018,1,7,2018-01-07 23:00:00,19
"336","Perth",2018,1,7,2018-01-07 23:30:00,19.8666666666667
"337","Perth",2018,1,8,2018-01-08,20.7333333333333
"338","Perth",2018,1,8,2018-01-08 00:30:00,21.75
"339","Perth",2018,1,8,2018-01-08 01:00:00,22.7666666666667
"340","Perth",2018,1,8,2018-01-08 01:30:00,24.3833333333333
"341","Perth",2018,1,8,2018-01-08 02:00:00,26
"342","Perth",2018,1,8,2018-01-08 02:30:00,26.9
"343","Perth",2018,1,8,2018-01-08 03:00:00,27.8
"344","Perth",2018,1,8,2018-01-08 03:30:00,28.8333333333333
"345","Perth",2018,1,8,2018-01-08 04:00:00,29.8666666666667
"346","Perth",2018,1,8,2018-01-08 04:30:00,30.6833333333333
"347","Perth",2018,1,8,2018-01-08 05:00:00,31.5
"348","Perth",2018,1,8,2018-01-08 05:30:00,31.8833333333333
"349","Perth",2018,1,8,2018-01-08 06:00:00,32.2666666666667
"350","Perth",2018,1,8,2018-01-08 06:30:00,33.05
"351","Perth",2018,1,8,2018-01-08 07:00:00,33.8333333333333
"352","Perth",2018,1,8,2018-01-08 07:30:00,33.6666666666667
"353","Perth",2018,1,8,2018-01-08 08:00:00,33.5
"354","Perth",2018,1,8,2018-01-08 08:30:00,33.6833333333333
"355","Perth",2018,1,8,2018-01-08 09:00:00,33.8666666666667
"356","Perth",2018,1,8,2018-01-08 09:30:00,33.3
"357","Perth",2018,1,8,2018-01-08 10:00:00,32.7333333333333
"358","Perth",2018,1,8,2018-01-08 10:30:00,31.6166666666667
"359","Perth",2018,1,8,2018-01-08 11:00:00,30.5
"360","Perth",2018,1,8,2018-01-08 11:30:00,28.3166666666667
"361","Perth",2018,1,8,2018-01-08 12:00:00,26.1333333333333
"362","Perth",2018,1,8,2018-01-08 12:30:00,24.3833333333333
"363","Perth",2018,1,8,2018-01-08 13:00:00,22.6333333333333
"364","Perth",2018,1,8,2018-01-08 13:30:00,23.5666666666667
"365","Perth",2018,1,8,2018-01-08 14:00:00,24.5
"366","Perth",2018,1,8,2018-01-08 14:30:00,24.6375
"367","Perth",2018,1,8,2018-01-08 15:00:00,24.775
"368","Perth",2018,1,8,2018-01-08 15:30:00,24.2041666666667
"369","Perth",2018,1,8,2018-01-08 16:00:00,23.6333333333333
"370","Perth",2018,1,8,2018-01-08 16:30:00,23.15
"371","Perth",2018,1,8,2018-01-08 17:00:00,22.6666666666667
"372","Perth",2018,1,8,2018-01-08 17:30:00,21.9333333333333
"373","Perth",2018,1,8,2018-01-08 18:00:00,21.2
"374","Perth",2018,1,8,2018-01-08 18:30:00,20.85
"375","Perth",2018,1,8,2018-01-08 19:00:00,20.5
"376","Perth",2018,1,8,2018-01-08 19:30:00,19.75
"377","Perth",2018,1,8,2018-01-08 20:00:00,19
"378","Perth",2018,1,8,2018-01-08 20:30:00,18.75
"379","Perth",2018,1,8,2018-01-08 21:00:00,18.5
"380","Perth",2018,1,8,2018-01-08 21:30:00,18.4833333333333
"381","Perth",2018,1,8,2018-01-08 22:00:00,18.4666666666667
"382","Perth",2018,1,8,2018-01-08 22:30:00,19.7333333333333
"383","Perth",2018,1,8,2018-01-08 23:00:00,21
"384","Perth",2018,1,8,2018-01-08 23:30:00,21.7166666666667
"385","Perth",2018,1,9,2018-01-09,22.4333333333333
"386","Perth",2018,1,9,2018-01-09 00:30:00,23.8
"387","Perth",2018,1,9,2018-01-09 01:00:00,25.1666666666667
"388","Perth",2018,1,9,2018-01-09 01:30:00,26.3333333333333
"389","Perth",2018,1,9,2018-01-09 02:00:00,27.5
"390","Perth",2018,1,9,2018-01-09 02:30:00,28.4166666666667
"391","Perth",2018,1,9,2018-01-09 03:00:00,29.3333333333333
"392","Perth",2018,1,9,2018-01-09 03:30:00,30.5
"393","Perth",2018,1,9,2018-01-09 04:00:00,31.6666666666667
"394","Perth",2018,1,9,2018-01-09 04:30:00,32.8333333333333
"395","Perth",2018,1,9,2018-01-09 05:00:00,34
"396","Perth",2018,1,9,2018-01-09 05:30:00,34.4333333333333
"397","Perth",2018,1,9,2018-01-09 06:00:00,34.8666666666667
"398","Perth",2018,1,9,2018-01-09 06:30:00,34.4
"399","Perth",2018,1,9,2018-01-09 07:00:00,33.9333333333333
"400","Perth",2018,1,9,2018-01-09 07:30:00,33.4666666666667
"401","Perth",2018,1,9,2018-01-09 08:00:00,33
"402","Perth",2018,1,9,2018-01-09 08:30:00,31.8333333333333
"403","Perth",2018,1,9,2018-01-09 09:00:00,30.6666666666667
"404","Perth",2018,1,9,2018-01-09 09:30:00,29.8666666666667
"405","Perth",2018,1,9,2018-01-09 10:00:00,29.0666666666667
"406","Perth",2018,1,9,2018-01-09 10:30:00,28.2833333333333
"407","Perth",2018,1,9,2018-01-09 11:00:00,27.5
"408","Perth",2018,1,9,2018-01-09 11:30:00,27.2
"409","Perth",2018,1,9,2018-01-09 12:00:00,26.9
"410","Perth",2018,1,9,2018-01-09 12:30:00,26.4833333333333
"411","Perth",2018,1,9,2018-01-09 13:00:00,26.0666666666667
"412","Perth",2018,1,9,2018-01-09 13:30:00,25.5333333333333
"413","Perth",2018,1,9,2018-01-09 14:00:00,25
"414","Perth",2018,1,9,2018-01-09 14:30:00,24.3333333333333
"415","Perth",2018,1,9,2018-01-09 15:00:00,23.6666666666667
"416","Perth",2018,1,9,2018-01-09 15:30:00,23.3166666666667
"417","Perth",2018,1,9,2018-01-09 16:00:00,22.9666666666667
"418","Perth",2018,1,9,2018-01-09 16:30:00,22.4833333333333
"419","Perth",2018,1,9,2018-01-09 17:00:00,22
"420","Perth",2018,1,9,2018-01-09 17:30:00,21.9666666666667
"421","Perth",2018,1,9,2018-01-09 18:00:00,21.9333333333333
"422","Perth",2018,1,9,2018-01-09 18:30:00,21.55
"423","Perth",2018,1,9,2018-01-09 19:00:00,21.1666666666667
"424","Perth",2018,1,9,2018-01-09 19:30:00,20.3333333333333
"425","Perth",2018,1,9,2018-01-09 20:00:00,19.5
"426","Perth",2018,1,9,2018-01-09 20:30:00,20.0333333333333
"427","Perth",2018,1,9,2018-01-09 21:00:00,20.5666666666667
"428","Perth",2018,1,9,2018-01-09 21:30:00,21.3833333333333
