"","Year","Operational.Demand..MW.","Index"
"19515",2019,2475.37,1995
"19516",2019,2474.932,1996
"19517",2019,2474.704,1997
"19518",2019,2474.516,1998
"19519",2019,2474.426,1999
"19520",2019,2473.386,2000
"19521",2019,2473.082,2001
"19522",2019,2473.04,2002
"19523",2019,2472.65,2003
"19524",2019,2472.564,2004
"19525",2019,2472.51,2005
"19526",2019,2472.438,2006
"19527",2019,2472.13,2007
"19528",2019,2471.706,2008
"19529",2019,2471.138,2009
"19530",2019,2471.08,2010
"19531",2019,2471.05,2011
"19532",2019,2471.04,2012
"19533",2019,2470.846,2013
"19534",2019,2470.824,2014
"19535",2019,2470.722,2015
"19536",2019,2470.644,2016
"19537",2019,2470.536,2017
"19538",2019,2470.356,2018
"19539",2019,2470.206,2019
"19540",2019,2470.12,2020
"19541",2019,2469.948,2021
"19542",2019,2469.806,2022
"19543",2019,2469.648,2023
"19544",2019,2469.416,2024
"19545",2019,2469.2,2025
"19546",2019,2469.038,2026
"19547",2019,2468.892,2027
"19548",2019,2468.714,2028
"19549",2019,2468.68,2029
"19550",2019,2468.584,2030
"19551",2019,2468.504,2031
"19552",2019,2468.408,2032
"19553",2019,2467.926,2033
"19554",2019,2467.576,2034
"19555",2019,2467.458,2035
"19556",2019,2467.318,2036
"19557",2019,2467.196,2037
"19558",2019,2466.996,2038
"19559",2019,2466.964,2039
"19560",2019,2466.892,2040
"19561",2019,2466.842,2041
"19562",2019,2466.626,2042
"19563",2019,2466.624,2043
"19564",2019,2466.592,2044
"19565",2019,2466.566,2045
"19566",2019,2466.322,2046
"19567",2019,2466.038,2047
"19568",2019,2465.476,2048
"19569",2019,2465.396,2049
"19570",2019,2465.392,2050
"19571",2019,2465.282,2051
"19572",2019,2464.914,2052
"19573",2019,2464.824,2053
"19574",2019,2464.736,2054
"19575",2019,2464.72,2055
"19576",2019,2464.718,2056
"19577",2019,2464.558,2057
"19578",2019,2464.542,2058
"19579",2019,2464.452,2059
"19580",2019,2464.334,2060
"19581",2019,2464.3,2061
"19582",2019,2464.262,2062
"19583",2019,2464.258,2063
"19584",2019,2464.204,2064
"19585",2019,2464.08,2065
"19586",2019,2464.074,2066
"19587",2019,2463.794,2067
"19588",2019,2463.634,2068
"19589",2019,2463.628,2069
"19590",2019,2463.588,2070
"19591",2019,2463.472,2071
"19592",2019,2463.228,2072
"19593",2019,2463.188,2073
"19594",2019,2463.02,2074
"19595",2019,2462.738,2075
"19596",2019,2462.71,2076
"19597",2019,2462.69,2077
"19598",2019,2462.278,2078
"19599",2019,2462.258,2079
"19600",2019,2462.216,2080
"19601",2019,2462.206,2081
"19602",2019,2462.15,2082
"19603",2019,2462.098,2083
"19604",2019,2461.966,2084
"19605",2019,2461.954,2085
"19606",2019,2461.952,2086
"19607",2019,2461.556,2087
"19608",2019,2461.376,2088
"19609",2019,2461.316,2089
"19610",2019,2461.202,2090
"19611",2019,2460.92,2091
"19612",2019,2460.714,2092
"19613",2019,2460.622,2093
"19614",2019,2460.56,2094
"19615",2019,2460.43,2095
"19616",2019,2460.398,2096
"19617",2019,2460.38,2097
"19618",2019,2460.22,2098
"19619",2019,2460.122,2099
"19620",2019,2460.048,2100
"19621",2019,2459.968,2101
"19622",2019,2459.872,2102
"19623",2019,2459.854,2103
"19624",2019,2459.738,2104
"19625",2019,2459.618,2105
"19626",2019,2459.568,2106
"19627",2019,2459.556,2107
"19628",2019,2459.442,2108
"19629",2019,2459.4,2109
"19630",2019,2459.376,2110
"19631",2019,2459.17,2111
"19632",2019,2459.108,2112
"19633",2019,2458.936,2113
"19634",2019,2458.878,2114
"19635",2019,2458.794,2115
"19636",2019,2458.678,2116
"19637",2019,2458.38,2117
"19638",2019,2458.174,2118
"19639",2019,2458.144,2119
"19640",2019,2458.092,2120
"19641",2019,2458.006,2121
"19642",2019,2457.712,2122
"19643",2019,2457.684,2123
"19644",2019,2457.24,2124
"19645",2019,2457.216,2125
"19646",2019,2457.018,2126
"19647",2019,2457.006,2127
"19648",2019,2456.892,2128
"19649",2019,2456.69,2129
"19650",2019,2456.608,2130
"19651",2019,2456.332,2131
"19652",2019,2456.316,2132
"19653",2019,2456.248,2133
"19654",2019,2456.152,2134
"19655",2019,2456.028,2135
"19656",2019,2455.93,2136
"19657",2019,2455.624,2137
"19658",2019,2455.364,2138
"19659",2019,2455.194,2139
"19660",2019,2455.108,2140
"19661",2019,2455.092,2141
"19662",2019,2454.82,2142
"19663",2019,2454.714,2143
"19664",2019,2454.464,2144
"19665",2019,2454.382,2145
"19666",2019,2454.286,2146
"19667",2019,2454.108,2147
"19668",2019,2453.714,2148
"19669",2019,2453.436,2149
"19670",2019,2453.396,2150
"19671",2019,2453.274,2151
"19672",2019,2453.22,2152
"19673",2019,2453.19,2153
"19674",2019,2453.148,2154
"19675",2019,2453.108,2155
"19676",2019,2452.728,2156
"19677",2019,2452.484,2157
"19678",2019,2452.28,2158
"19679",2019,2452.012,2159
"19680",2019,2451.6,2160
"19681",2019,2451.496,2161
"19682",2019,2451.386,2162
"19683",2019,2451.36,2163
"19684",2019,2451.352,2164
"19685",2019,2451.326,2165
"19686",2019,2451.29,2166
"19687",2019,2451.17,2167
"19688",2019,2450.892,2168
"19689",2019,2450.88,2169
"19690",2019,2450.798,2170
"19691",2019,2450.768,2171
"19692",2019,2450.446,2172
"19693",2019,2450.304,2173
"19694",2019,2450.178,2174
"19695",2019,2449.804,2175
"19696",2019,2449.656,2176
"19697",2019,2449.534,2177
"19698",2019,2449.258,2178
"19699",2019,2449.242,2179
"19700",2019,2449.188,2180
"19701",2019,2448.938,2181
"19702",2019,2448.838,2182
"19703",2019,2448.37,2183
"19704",2019,2448.344,2184
"19705",2019,2448.012,2185
"19706",2019,2447.966,2186
"19707",2019,2447.94,2187
"19708",2019,2447.9,2188
"19709",2019,2447.692,2189
"19710",2019,2447.67,2190
"19711",2019,2447.352,2191
"19712",2019,2447.028,2192
"19713",2019,2446.95,2193
"19714",2019,2446.946,2194
"19715",2019,2446.878,2195
"19716",2019,2446.8,2196
"19717",2019,2446.666,2197
"19718",2019,2446.658,2198
"19719",2019,2446.646,2199
"19720",2019,2446.454,2200
"19721",2019,2446.372,2201
"19722",2019,2446.366,2202
"19723",2019,2446.252,2203
"19724",2019,2446.244,2204
"19725",2019,2446.214,2205
"19726",2019,2446.102,2206
"19727",2019,2446.08,2207
"19728",2019,2446.064,2208
"19729",2019,2446.03,2209
"19730",2019,2445.996,2210
"19731",2019,2445.952,2211
"19732",2019,2445.9,2212
"19733",2019,2445.79,2213
"19734",2019,2445.558,2214
"19735",2019,2445.51,2215
"19736",2019,2445.46,2216
"19737",2019,2445.392,2217
"19738",2019,2445.37,2218
"19739",2019,2445.324,2219
"19740",2019,2445.274,2220
"19741",2019,2445.202,2221
"19742",2019,2445.172,2222
"19743",2019,2445.152,2223
"19744",2019,2444.83,2224
"19745",2019,2444.776,2225
"19746",2019,2444.706,2226
"19747",2019,2444.194,2227
"19748",2019,2444.132,2228
"19749",2019,2444.052,2229
"19750",2019,2444.016,2230
"19751",2019,2443.826,2231
"19752",2019,2443.72,2232
"19753",2019,2443.716,2233
"19754",2019,2443.638,2234
"19755",2019,2443.622,2235
"19756",2019,2443.592,2236
"19757",2019,2443.394,2237
"19758",2019,2443.376,2238
"19759",2019,2443.3,2239
"19760",2019,2443.268,2240
"19761",2019,2443.232,2241
"19762",2019,2443.178,2242
"19763",2019,2442.766,2243
"19764",2019,2442.622,2244
"19765",2019,2442.596,2245
"19766",2019,2442.49,2246
"19767",2019,2442.48,2247
"19768",2019,2442.408,2248
"19769",2019,2442.162,2249
"19770",2019,2442.152,2250
"19771",2019,2441.94,2251
"19772",2019,2441.916,2252
"19773",2019,2441.866,2253
"19774",2019,2441.604,2254
"19775",2019,2441.596,2255
"19776",2019,2441.398,2256
"19777",2019,2441.334,2257
"19778",2019,2441.132,2258
"19779",2019,2441.044,2259
"19780",2019,2440.988,2260
"19781",2019,2440.874,2261
"19782",2019,2440.64,2262
"19783",2019,2440.618,2263
"19784",2019,2440.59,2264
"19785",2019,2440.586,2265
"19786",2019,2440.478,2266
"19787",2019,2440.364,2267
"19788",2019,2440.326,2268
"19789",2019,2440.04,2269
"19790",2019,2440.03,2270
"19791",2019,2440.022,2271
"19792",2019,2439.636,2272
"19793",2019,2439.612,2273
"19794",2019,2439.46,2274
"19795",2019,2439.414,2275
"19796",2019,2439.31,2276
"19797",2019,2439.018,2277
"19798",2019,2438.996,2278
"19799",2019,2438.934,2279
"19800",2019,2438.758,2280
"19801",2019,2438.638,2281
"19802",2019,2438.514,2282
"19803",2019,2438.43,2283
"19804",2019,2438.268,2284
"19805",2019,2438.252,2285
"19806",2019,2438.186,2286
"19807",2019,2437.846,2287
"19808",2019,2437.706,2288
"19809",2019,2437.476,2289
"19810",2019,2437.204,2290
"19811",2019,2437.194,2291
"19812",2019,2437.166,2292
"19813",2019,2436.998,2293
"19814",2019,2436.834,2294
"19815",2019,2436.642,2295
"19816",2019,2436.516,2296
"19817",2019,2436.448,2297
"19818",2019,2436.372,2298
"19819",2019,2436.348,2299
"19820",2019,2436.114,2300
"19821",2019,2435.986,2301
"19822",2019,2435.952,2302
"19823",2019,2435.932,2303
"19824",2019,2435.896,2304
"19825",2019,2435.638,2305
"19826",2019,2435.584,2306
"19827",2019,2435.56,2307
"19828",2019,2435.474,2308
"19829",2019,2435.302,2309
"19830",2019,2435.286,2310
"19831",2019,2435.208,2311
"19832",2019,2435.148,2312
"19833",2019,2435.026,2313
"19834",2019,2434.928,2314
"19835",2019,2434.7,2315
"19836",2019,2434.674,2316
"19837",2019,2434.492,2317
"19838",2019,2434.264,2318
"19839",2019,2434.136,2319
"19840",2019,2434.028,2320
"19841",2019,2433.884,2321
"19842",2019,2433.766,2322
"19843",2019,2433.66,2323
"19844",2019,2433.618,2324
"19845",2019,2433.604,2325
"19846",2019,2433.552,2326
"19847",2019,2433.442,2327
"19848",2019,2433.152,2328
"19849",2019,2432.994,2329
"19850",2019,2432.95,2330
"19851",2019,2432.89,2331
"19852",2019,2432.814,2332
"19853",2019,2432.782,2333
"19854",2019,2432.578,2334
"19855",2019,2432.498,2335
"19856",2019,2432.456,2336
"19857",2019,2432.454,2337
"19858",2019,2432.074,2338
"19859",2019,2432.04,2339
"19860",2019,2432.004,2340
"19861",2019,2431.75,2341
"19862",2019,2431.654,2342
"19863",2019,2431.622,2343
"19864",2019,2431.328,2344
"19865",2019,2431.206,2345
"19866",2019,2431.158,2346
"19867",2019,2431.056,2347
"19868",2019,2430.944,2348
"19869",2019,2430.896,2349
"19870",2019,2430.572,2350
"19871",2019,2430.346,2351
"19872",2019,2430.272,2352
"19873",2019,2430.214,2353
"19874",2019,2429.86,2354
"19875",2019,2429.74,2355
"19876",2019,2429.648,2356
"19877",2019,2429.478,2357
"19878",2019,2429.082,2358
"19879",2019,2428.92,2359
"19880",2019,2428.878,2360
"19881",2019,2428.794,2361
"19882",2019,2428.754,2362
"19883",2019,2428.662,2363
"19884",2019,2428.536,2364
"19885",2019,2427.95,2365
"19886",2019,2427.942,2366
"19887",2019,2427.81,2367
"19888",2019,2427.718,2368
"19889",2019,2427.582,2369
"19890",2019,2427.568,2370
"19891",2019,2427.492,2371
"19892",2019,2427.478,2372
"19893",2019,2427.456,2373
"19894",2019,2427.368,2374
"19895",2019,2427.336,2375
"19896",2019,2427.268,2376
"19897",2019,2427.156,2377
"19898",2019,2426.944,2378
"19899",2019,2426.936,2379
"19900",2019,2426.912,2380
"19901",2019,2426.752,2381
"19902",2019,2426.7,2382
"19903",2019,2426.53,2383
"19904",2019,2426.476,2384
"19905",2019,2426.16,2385
"19906",2019,2426.138,2386
"19907",2019,2426.132,2387
"19908",2019,2425.92,2388
"19909",2019,2425.614,2389
"19910",2019,2425.516,2390
"19911",2019,2425.458,2391
"19912",2019,2425.428,2392
"19913",2019,2425.186,2393
"19914",2019,2425.066,2394
"19915",2019,2424.742,2395
"19916",2019,2424.672,2396
"19917",2019,2424.066,2397
"19918",2019,2424,2398
"19919",2019,2423.83,2399
"19920",2019,2423.766,2400
"19921",2019,2423.518,2401
"19922",2019,2423.296,2402
"19923",2019,2423.138,2403
"19924",2019,2422.808,2404
"19925",2019,2422.806,2405
"19926",2019,2422.656,2406
"19927",2019,2422.532,2407
"19928",2019,2422.058,2408
"19929",2019,2422.01,2409
"19930",2019,2421.896,2410
"19931",2019,2421.818,2411
"19932",2019,2421.778,2412
"19933",2019,2421.708,2413
"19934",2019,2421.322,2414
"19935",2019,2421.322,2415
"19936",2019,2421.242,2416
"19937",2019,2420.944,2417
"19938",2019,2420.772,2418
"19939",2019,2420.718,2419
"19940",2019,2420.666,2420
"19941",2019,2420.652,2421
"19942",2019,2420.25,2422
"19943",2019,2420.146,2423
"19944",2019,2419.988,2424
"19945",2019,2419.774,2425
"19946",2019,2419.468,2426
"19947",2019,2419.436,2427
"19948",2019,2419.428,2428
"19949",2019,2419.144,2429
"19950",2019,2419.08,2430
"19951",2019,2418.874,2431
"19952",2019,2418.578,2432
"19953",2019,2418.214,2433
"19954",2019,2417.816,2434
"19955",2019,2417.636,2435
"19956",2019,2417.312,2436
"19957",2019,2417.134,2437
"19958",2019,2417.046,2438
"19959",2019,2416.84,2439
"19960",2019,2416.836,2440
"19961",2019,2416.746,2441
"19962",2019,2416.732,2442
"19963",2019,2416.558,2443
"19964",2019,2416.374,2444
"19965",2019,2416.276,2445
"19966",2019,2416.266,2446
"19967",2019,2416.194,2447
"19968",2019,2415.904,2448
"19969",2019,2415.654,2449
"19970",2019,2415.462,2450
"19971",2019,2415.322,2451
"19972",2019,2415.306,2452
"19973",2019,2415.162,2453
"19974",2019,2415.11,2454
"19975",2019,2415.03,2455
"19976",2019,2414.978,2456
"19977",2019,2414.964,2457
"19978",2019,2414.812,2458
"19979",2019,2414.81,2459
"19980",2019,2414.79,2460
"19981",2019,2414.718,2461
"19982",2019,2414.536,2462
"19983",2019,2414.396,2463
"19984",2019,2414.02,2464
"19985",2019,2413.94,2465
"19986",2019,2413.892,2466
"19987",2019,2413.862,2467
"19988",2019,2413.672,2468
"19989",2019,2413.64,2469
"19990",2019,2413.368,2470
"19991",2019,2412.994,2471
"19992",2019,2412.938,2472
"19993",2019,2412.924,2473
"19994",2019,2412.472,2474
"19995",2019,2412.264,2475
"19996",2019,2412.208,2476
"19997",2019,2412.088,2477
"19998",2019,2411.672,2478
"19999",2019,2411.658,2479
"20000",2019,2411.328,2480
"20001",2019,2411.296,2481
"20002",2019,2411.198,2482
"20003",2019,2411.11,2483
"20004",2019,2411.062,2484
"20005",2019,2410.92,2485
"20006",2019,2410.848,2486
"20007",2019,2410.784,2487
"20008",2019,2410.746,2488
"20009",2019,2410.214,2489
"20010",2019,2410.21,2490
"20011",2019,2410.098,2491
"20012",2019,2410.094,2492
"20013",2019,2410.024,2493
"20014",2019,2409.616,2494
"20015",2019,2409.44,2495
"20016",2019,2409.268,2496
"20017",2019,2409.18,2497
"20018",2019,2409.076,2498
"20019",2019,2409.026,2499
"20020",2019,2408.888,2500
"20021",2019,2408.702,2501
"20022",2019,2408.628,2502
"20023",2019,2408.526,2503
"20024",2019,2408.27,2504
"20025",2019,2408.062,2505
"20026",2019,2408.042,2506
"20027",2019,2407.95,2507
"20028",2019,2407.782,2508
"20029",2019,2407.664,2509
"20030",2019,2407.648,2510
"20031",2019,2407.624,2511
"20032",2019,2407.514,2512
"20033",2019,2407.466,2513
"20034",2019,2407.426,2514
"20035",2019,2407.31,2515
"20036",2019,2407.258,2516
"20037",2019,2407.252,2517
"20038",2019,2407.202,2518
"20039",2019,2407.174,2519
"20040",2019,2407.17,2520
"20041",2019,2406.522,2521
"20042",2019,2406.484,2522
"20043",2019,2406.268,2523
"20044",2019,2406.26,2524
"20045",2019,2406.24,2525
"20046",2019,2405.966,2526
"20047",2019,2405.966,2527
"20048",2019,2405.948,2528
"20049",2019,2405.824,2529
"20050",2019,2405.55,2530
"20051",2019,2405.404,2531
"20052",2019,2405.378,2532
"20053",2019,2405.214,2533
"20054",2019,2405.116,2534
"20055",2019,2405.026,2535
"20056",2019,2405.002,2536
"20057",2019,2404.43,2537
"20058",2019,2404.388,2538
"20059",2019,2404.384,2539
"20060",2019,2404.37,2540
"20061",2019,2404.36,2541
"20062",2019,2404.296,2542
"20063",2019,2404.192,2543
"20064",2019,2404.152,2544
"20065",2019,2404.09,2545
"20066",2019,2404.036,2546
"20067",2019,2403.94,2547
"20068",2019,2403.922,2548
"20069",2019,2403.812,2549
"20070",2019,2403.686,2550
"20071",2019,2403.558,2551
"20072",2019,2403.484,2552
"20073",2019,2403.326,2553
"20074",2019,2403.276,2554
"20075",2019,2403.27,2555
"20076",2019,2403.168,2556
"20077",2019,2403.15,2557
"20078",2019,2402.912,2558
"20079",2019,2402.814,2559
"20080",2019,2402.752,2560
"20081",2019,2402.51,2561
"20082",2019,2402.384,2562
"20083",2019,2402.37,2563
"20084",2019,2402.226,2564
"20085",2019,2402.04,2565
"20086",2019,2402.028,2566
"20087",2019,2401.892,2567
"20088",2019,2401.862,2568
"20089",2019,2401.76,2569
"20090",2019,2401.724,2570
"20091",2019,2401.69,2571
"20092",2019,2401.67,2572
"20093",2019,2401.664,2573
"20094",2019,2401.642,2574
"20095",2019,2401.542,2575
"20096",2019,2401.286,2576
"20097",2019,2401.072,2577
"20098",2019,2401.032,2578
"20099",2019,2400.936,2579
"20100",2019,2400.536,2580
"20101",2019,2400.52,2581
"20102",2019,2400.516,2582
"20103",2019,2400.272,2583
"20104",2019,2400.224,2584
"20105",2019,2400.144,2585
"20106",2019,2400.014,2586
"20107",2019,2399.868,2587
"20108",2019,2399.852,2588
"20109",2019,2399.568,2589
"20110",2019,2399.216,2590
"20111",2019,2399.05,2591
"20112",2019,2399.032,2592
"20113",2019,2398.794,2593
"20114",2019,2398.274,2594
"20115",2019,2398.272,2595
"20116",2019,2398.044,2596
"20117",2019,2397.868,2597
"20118",2019,2397.506,2598
"20119",2019,2397.402,2599
"20120",2019,2397.31,2600
"20121",2019,2397.256,2601
"20122",2019,2397.234,2602
"20123",2019,2396.996,2603
"20124",2019,2396.9,2604
"20125",2019,2396.846,2605
"20126",2019,2396.718,2606
"20127",2019,2396.628,2607
"20128",2019,2396.526,2608
"20129",2019,2396.498,2609
"20130",2019,2396.446,2610
"20131",2019,2396.364,2611
"20132",2019,2396.254,2612
"20133",2019,2396.194,2613
"20134",2019,2395.978,2614
"20135",2019,2395.936,2615
"20136",2019,2395.866,2616
"20137",2019,2395.816,2617
"20138",2019,2395.792,2618
"20139",2019,2395.502,2619
"20140",2019,2395.5,2620
"20141",2019,2395.492,2621
"20142",2019,2395.194,2622
"20143",2019,2395.164,2623
"20144",2019,2395.13,2624
"20145",2019,2394.91,2625
"20146",2019,2394.884,2626
"20147",2019,2394.82,2627
"20148",2019,2394.81,2628
"20149",2019,2394.668,2629
"20150",2019,2394.27,2630
"20151",2019,2394.122,2631
"20152",2019,2394.07,2632
"20153",2019,2394.056,2633
"20154",2019,2393.924,2634
"20155",2019,2393.892,2635
"20156",2019,2393.862,2636
"20157",2019,2393.846,2637
"20158",2019,2393.818,2638
"20159",2019,2393.65,2639
"20160",2019,2393.602,2640
"20161",2019,2393.578,2641
"20162",2019,2393.496,2642
"20163",2019,2393.482,2643
"20164",2019,2393.386,2644
"20165",2019,2393.248,2645
"20166",2019,2393.234,2646
"20167",2019,2393.086,2647
"20168",2019,2392.91,2648
"20169",2019,2392.856,2649
"20170",2019,2392.736,2650
"20171",2019,2392.598,2651
"20172",2019,2392.566,2652
"20173",2019,2392.524,2653
"20174",2019,2392.164,2654
"20175",2019,2391.968,2655
"20176",2019,2391.796,2656
"20177",2019,2391.638,2657
"20178",2019,2391.314,2658
"20179",2019,2391.214,2659
"20180",2019,2391.158,2660
"20181",2019,2390.882,2661
"20182",2019,2390.56,2662
"20183",2019,2390.506,2663
"20184",2019,2390.434,2664
"20185",2019,2390.338,2665
"20186",2019,2390.324,2666
"20187",2019,2390.14,2667
"20188",2019,2390.09,2668
"20189",2019,2390.024,2669
"20190",2019,2390.012,2670
"20191",2019,2389.99,2671
"20192",2019,2389.928,2672
"20193",2019,2389.774,2673
"20194",2019,2389.324,2674
"20195",2019,2389.268,2675
"20196",2019,2389.214,2676
"20197",2019,2389.204,2677
"20198",2019,2389.196,2678
"20199",2019,2388.716,2679
"20200",2019,2388.68,2680
"20201",2019,2388.642,2681
"20202",2019,2388.552,2682
"20203",2019,2388.392,2683
"20204",2019,2388.232,2684
"20205",2019,2388.028,2685
"20206",2019,2387.998,2686
"20207",2019,2387.928,2687
"20208",2019,2387.876,2688
"20209",2019,2387.704,2689
"20210",2019,2387.488,2690
"20211",2019,2387.442,2691
"20212",2019,2387.424,2692
"20213",2019,2387.214,2693
"20214",2019,2387.19,2694
"20215",2019,2387.14,2695
"20216",2019,2387.078,2696
"20217",2019,2386.738,2697
"20218",2019,2386.696,2698
"20219",2019,2386.58,2699
"20220",2019,2386.506,2700
"20221",2019,2386.398,2701
"20222",2019,2386.312,2702
"20223",2019,2386.05,2703
"20224",2019,2385.914,2704
"20225",2019,2385.908,2705
"20226",2019,2385.69,2706
"20227",2019,2385.634,2707
"20228",2019,2385.57,2708
"20229",2019,2385.534,2709
"20230",2019,2385.532,2710
"20231",2019,2385.432,2711
"20232",2019,2385.428,2712
"20233",2019,2385.402,2713
"20234",2019,2385.378,2714
"20235",2019,2385.138,2715
"20236",2019,2385.132,2716
"20237",2019,2385.05,2717
"20238",2019,2384.972,2718
"20239",2019,2384.876,2719
"20240",2019,2384.788,2720
"20241",2019,2384.716,2721
"20242",2019,2384.646,2722
"20243",2019,2384.582,2723
"20244",2019,2384.564,2724
"20245",2019,2384.5,2725
"20246",2019,2384.494,2726
"20247",2019,2384.472,2727
"20248",2019,2384.152,2728
"20249",2019,2383.734,2729
"20250",2019,2383.716,2730
"20251",2019,2383.698,2731
"20252",2019,2383.65,2732
"20253",2019,2383.362,2733
"20254",2019,2383.358,2734
"20255",2019,2383.25,2735
"20256",2019,2383.068,2736
"20257",2019,2382.988,2737
"20258",2019,2382.892,2738
"20259",2019,2382.81,2739
"20260",2019,2382.682,2740
"20261",2019,2382.656,2741
"20262",2019,2382.634,2742
"20263",2019,2382.62,2743
"20264",2019,2382.566,2744
"20265",2019,2382.476,2745
"20266",2019,2382.474,2746
"20267",2019,2382.452,2747
"20268",2019,2382.388,2748
"20269",2019,2382.294,2749
"20270",2019,2381.968,2750
"20271",2019,2381.64,2751
"20272",2019,2381.56,2752
"20273",2019,2381.478,2753
"20274",2019,2381.46,2754
"20275",2019,2381.418,2755
"20276",2019,2381.396,2756
"20277",2019,2381.378,2757
"20278",2019,2381.376,2758
"20279",2019,2381.1,2759
"20280",2019,2381.064,2760
"20281",2019,2380.914,2761
"20282",2019,2380.848,2762
"20283",2019,2380.784,2763
"20284",2019,2380.726,2764
"20285",2019,2380.57,2765
"20286",2019,2380.438,2766
"20287",2019,2380.194,2767
"20288",2019,2380.096,2768
"20289",2019,2380.088,2769
"20290",2019,2380.084,2770
"20291",2019,2379.894,2771
"20292",2019,2379.704,2772
"20293",2019,2379.604,2773
"20294",2019,2379.562,2774
"20295",2019,2379.476,2775
"20296",2019,2379.374,2776
"20297",2019,2379.298,2777
"20298",2019,2379.228,2778
"20299",2019,2378.922,2779
"20300",2019,2378.892,2780
"20301",2019,2378.664,2781
"20302",2019,2378.564,2782
"20303",2019,2378.276,2783
"20304",2019,2378.2,2784
"20305",2019,2378.15,2785
"20306",2019,2377.872,2786
"20307",2019,2377.84,2787
"20308",2019,2377.644,2788
"20309",2019,2377.554,2789
"20310",2019,2377.474,2790
"20311",2019,2377.382,2791
"20312",2019,2377.102,2792
"20313",2019,2377.046,2793
"20314",2019,2376.95,2794
"20315",2019,2376.914,2795
"20316",2019,2376.89,2796
"20317",2019,2376.806,2797
"20318",2019,2376.686,2798
"20319",2019,2376.682,2799
"20320",2019,2376.276,2800
"20321",2019,2376.266,2801
"20322",2019,2376.186,2802
"20323",2019,2375.916,2803
"20324",2019,2375.314,2804
"20325",2019,2375.212,2805
"20326",2019,2375.156,2806
"20327",2019,2375.112,2807
"20328",2019,2374.98,2808
"20329",2019,2374.968,2809
"20330",2019,2374.962,2810
"20331",2019,2374.894,2811
"20332",2019,2374.684,2812
"20333",2019,2374.656,2813
"20334",2019,2374.484,2814
"20335",2019,2374.234,2815
"20336",2019,2374.188,2816
"20337",2019,2373.96,2817
"20338",2019,2373.936,2818
"20339",2019,2373.928,2819
"20340",2019,2373.912,2820
"20341",2019,2373.912,2821
"20342",2019,2373.624,2822
"20343",2019,2373.6,2823
"20344",2019,2373.346,2824
"20345",2019,2373.346,2825
"20346",2019,2373.114,2826
"20347",2019,2372.988,2827
"20348",2019,2372.972,2828
"20349",2019,2372.924,2829
"20350",2019,2372.878,2830
"20351",2019,2372.838,2831
"20352",2019,2372.832,2832
"20353",2019,2372.822,2833
"20354",2019,2372.684,2834
"20355",2019,2372.678,2835
"20356",2019,2372.36,2836
"20357",2019,2372.334,2837
"20358",2019,2372.302,2838
"20359",2019,2372.176,2839
"20360",2019,2372.114,2840
"20361",2019,2372.058,2841
"20362",2019,2371.886,2842
"20363",2019,2371.86,2843
"20364",2019,2371.81,2844
"20365",2019,2371.58,2845
"20366",2019,2371.286,2846
"20367",2019,2371.2,2847
"20368",2019,2371.17,2848
"20369",2019,2371.164,2849
"20370",2019,2371.08,2850
"20371",2019,2371.08,2851
"20372",2019,2370.956,2852
"20373",2019,2370.944,2853
"20374",2019,2370.83,2854
"20375",2019,2370.774,2855
"20376",2019,2370.652,2856
"20377",2019,2370.398,2857
"20378",2019,2370.284,2858
"20379",2019,2370.262,2859
"20380",2019,2370.24,2860
"20381",2019,2370.184,2861
"20382",2019,2369.642,2862
"20383",2019,2369.428,2863
"20384",2019,2369.378,2864
"20385",2019,2369.336,2865
"20386",2019,2369.318,2866
"20387",2019,2369.258,2867
"20388",2019,2369.182,2868
"20389",2019,2369.162,2869
"20390",2019,2369.01,2870
"20391",2019,2368.998,2871
"20392",2019,2368.974,2872
"20393",2019,2368.852,2873
"20394",2019,2368.702,2874
"20395",2019,2368.642,2875
"20396",2019,2368.638,2876
"20397",2019,2368.606,2877
"20398",2019,2368.554,2878
"20399",2019,2368.552,2879
"20400",2019,2368.536,2880
"20401",2019,2368.39,2881
"20402",2019,2368.28,2882
"20403",2019,2368.166,2883
"20404",2019,2368.118,2884
"20405",2019,2367.926,2885
"20406",2019,2367.91,2886
"20407",2019,2367.848,2887
"20408",2019,2367.544,2888
"20409",2019,2367.5,2889
"20410",2019,2367.362,2890
"20411",2019,2367.338,2891
"20412",2019,2367.17,2892
"20413",2019,2367.052,2893
"20414",2019,2367.04,2894
"20415",2019,2366.974,2895
"20416",2019,2366.92,2896
"20417",2019,2366.892,2897
"20418",2019,2366.716,2898
"20419",2019,2366.558,2899
"20420",2019,2366.552,2900
"20421",2019,2366.534,2901
"20422",2019,2366.516,2902
"20423",2019,2366.502,2903
"20424",2019,2366.394,2904
"20425",2019,2366.268,2905
"20426",2019,2366.256,2906
"20427",2019,2366.186,2907
"20428",2019,2366.046,2908
"20429",2019,2365.896,2909
"20430",2019,2365.856,2910
"20431",2019,2365.598,2911
"20432",2019,2365.382,2912
"20433",2019,2365.308,2913
"20434",2019,2365.296,2914
"20435",2019,2365.178,2915
"20436",2019,2365.074,2916
"20437",2019,2364.806,2917
"20438",2019,2364.776,2918
"20439",2019,2364.766,2919
"20440",2019,2364.672,2920
"20441",2019,2364.662,2921
"20442",2019,2364.634,2922
"20443",2019,2364.56,2923
"20444",2019,2364.358,2924
"20445",2019,2364.314,2925
"20446",2019,2364.106,2926
